filename,T,H,muX,muC,epsilon_X,epsilon_C,sigma_X,sigma_C,dx,vacuum,initial_guess
1085,310,25,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1086,310,25,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1087,310,25,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1088,310,25,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1089,310,25,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1090,310,25,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1091,310,25,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1092,310,25,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1093,310,25,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1094,310,25,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1095,310,25,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1096,310,25,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1097,310,25,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1098,310,25,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1099,310,25,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1100,310,25,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1101,310,25,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1102,310,25,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1103,310,25,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1104,310,25,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1105,310,25,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1106,310,25,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1107,310,25,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1108,310,25,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1109,310,25,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1110,310,25,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1111,310,25,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1112,310,25,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1113,310,25,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1114,310,25,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1115,310,25,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1116,310,25,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1117,310,30,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1118,310,30,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1119,310,30,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1120,310,30,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1121,310,30,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1122,310,30,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1123,310,30,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1124,310,30,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1125,310,30,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1126,310,30,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1127,310,30,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1128,310,30,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1129,310,30,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1130,310,30,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1131,310,30,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1132,310,30,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1133,310,30,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1134,310,30,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1135,310,30,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1136,310,30,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1137,310,30,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1138,310,30,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1139,310,30,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1140,310,30,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1141,310,30,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1142,310,30,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1143,310,30,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1144,310,30,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1145,310,30,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1146,310,30,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1147,310,30,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1148,310,30,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1149,310,30,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1150,310,30,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1151,310,30,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1152,310,30,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1153,310,35,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1154,310,35,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1155,310,35,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1156,310,35,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1157,310,35,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1158,310,35,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1159,310,35,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1160,310,35,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1161,310,35,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1162,310,35,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1163,310,35,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1164,310,35,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1165,310,35,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1166,310,35,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1167,310,35,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1168,310,35,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1169,310,35,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1170,310,35,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1171,310,35,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1172,310,35,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1173,310,35,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1174,310,35,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1175,310,35,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1176,310,35,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1177,310,35,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1178,310,35,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1179,310,35,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1180,310,35,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1181,310,35,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1182,310,35,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1183,310,35,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1184,310,35,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1185,310,35,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1186,310,35,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1187,310,35,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1188,310,35,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1189,310,50,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1190,310,50,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1191,310,50,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1192,310,50,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1193,310,50,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1194,310,50,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1195,310,50,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1196,310,50,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1197,310,50,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1198,310,50,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1199,310,50,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1200,310,50,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1201,310,50,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1202,310,50,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1203,310,50,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1204,310,50,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1205,310,50,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1206,310,50,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1207,310,50,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1208,310,50,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1209,310,50,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1210,310,50,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1211,310,50,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1212,310,50,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1213,310,50,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1214,310,50,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1215,310,50,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1216,310,50,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1217,310,50,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1218,310,50,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1219,310,50,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1220,310,50,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1221,310,50,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1222,310,50,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1223,310,50,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1224,310,50,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1225,310,75,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1226,310,75,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1227,310,75,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1228,310,75,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1229,310,75,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1230,310,75,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1231,310,75,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1232,310,75,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1233,310,75,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1234,310,75,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1235,310,75,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1236,310,75,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1237,310,75,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1238,310,75,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1239,310,75,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1240,310,75,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1241,310,75,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1242,310,75,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1243,310,75,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1244,310,75,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1245,310,75,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1246,310,75,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1247,310,75,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1248,310,75,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1249,310,75,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1250,310,75,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1251,310,75,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1252,310,75,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1253,310,75,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1254,310,75,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1255,310,75,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1256,310,75,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1257,310,75,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1258,310,75,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1259,310,75,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1260,310,75,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1261,310,100,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1262,310,100,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1263,310,100,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1264,310,100,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1265,310,100,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1266,310,100,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1267,310,100,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1268,310,100,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1269,310,100,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1270,310,100,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1271,310,100,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1272,310,100,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1273,310,100,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1274,310,100,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1275,310,100,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1276,310,100,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1277,310,100,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1278,310,100,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1279,310,100,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1280,310,100,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1281,310,100,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1282,310,100,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1283,310,100,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1284,310,100,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1285,310,100,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1286,310,100,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1287,310,100,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1288,310,100,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1289,310,100,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1290,310,100,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1291,310,100,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1292,310,100,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1293,310,100,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1294,310,100,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1295,310,100,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1296,310,100,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1297,320,10,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1298,320,10,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1299,320,10,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1300,320,10,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1301,320,10,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1302,320,10,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1303,320,10,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1304,320,10,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1305,320,10,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1306,320,10,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1307,320,10,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1308,320,10,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1309,320,10,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1310,320,10,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1311,320,10,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1312,320,10,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1313,320,10,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1314,320,10,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1315,320,10,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1316,320,10,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1317,320,10,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1318,320,10,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1319,320,10,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1320,320,10,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1321,320,10,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1322,320,10,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1323,320,10,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1324,320,10,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1325,320,10,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1326,320,10,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1327,320,10,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1328,320,10,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1329,320,10,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1330,320,10,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1331,320,10,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1332,320,10,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1333,320,15,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1334,320,15,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1335,320,15,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1336,320,15,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1337,320,15,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1338,320,15,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1339,320,15,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1340,320,15,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1341,320,15,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1342,320,15,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1343,320,15,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1344,320,15,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1345,320,15,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1346,320,15,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1347,320,15,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1348,320,15,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1349,320,15,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1350,320,15,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1351,320,15,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1352,320,15,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1353,320,15,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1354,320,15,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1355,320,15,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1356,320,15,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1357,320,15,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1358,320,15,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1359,320,15,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1360,320,15,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1361,320,15,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1362,320,15,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1363,320,15,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1364,320,15,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1365,320,15,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1366,320,15,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1367,320,15,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1368,320,15,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1369,320,20,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1370,320,20,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1371,320,20,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1372,320,20,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1373,320,20,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1374,320,20,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1375,320,20,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1376,320,20,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1377,320,20,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1378,320,20,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1379,320,20,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1380,320,20,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1381,320,20,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1382,320,20,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1383,320,20,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1384,320,20,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1385,320,20,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1386,320,20,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1387,320,20,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1388,320,20,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1389,320,20,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1390,320,20,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1391,320,20,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1392,320,20,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1393,320,20,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1394,320,20,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1395,320,20,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1396,320,20,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1397,320,20,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1398,320,20,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1399,320,20,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1400,320,20,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1401,320,20,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1402,320,20,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1403,320,20,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1404,320,20,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1405,320,25,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1406,320,25,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1407,320,25,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1408,320,25,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1409,320,25,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1410,320,25,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1411,320,25,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1412,320,25,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1413,320,25,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1414,320,25,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1415,320,25,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1416,320,25,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1417,320,25,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1418,320,25,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1419,320,25,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1420,320,25,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1421,320,25,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1422,320,25,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1423,320,25,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1424,320,25,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1425,320,25,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1426,320,25,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1427,320,25,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1428,320,25,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1429,320,25,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1430,320,25,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1431,320,25,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1432,320,25,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1433,320,25,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1434,320,25,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1435,320,25,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1436,320,25,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1437,320,25,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1438,320,25,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1439,320,25,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1440,320,25,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1441,320,30,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1442,320,30,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1443,320,30,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1444,320,30,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1445,320,30,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1446,320,30,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
